sentence_id,token_id,token,remark,tag
1993,8,950,Solid-State,O
1993,9,°,Solid-State,O
1993,10,C,Solid-State,O
1993,11,followed,Solid-State,O
1993,12,by,Solid-State,O
1993,13,grinding,Solid-State,Mixing
1993,14,and,Solid-State,O
1993,15,pressing,Solid-State,Shaping
1993,16,into,Solid-State,O
1993,17,cylindrical,Solid-State,O
1993,18,pellets,Solid-State,O
1993,19,.,Solid-State,O
203,0,The,Sol-Gel,O
203,1,gel,Sol-Gel,O
203,2,was,Sol-Gel,O
203,3,dried,Sol-Gel,Purification
203,4,in,Sol-Gel,O
203,5,air,Sol-Gel,O
203,6,oven,Sol-Gel,O
203,7,at,Sol-Gel,O
203,8,120,Sol-Gel,O
203,9,°,Sol-Gel,O
203,10,C,Sol-Gel,O
203,11,for,Sol-Gel,O
203,12,12,Sol-Gel,O
203,13,h,Sol-Gel,O
203,14,.,Sol-Gel,O
880,0,According,Solid-State,O
880,1,to,Solid-State,O
880,2,that,Solid-State,O
880,3,preparation,Solid-State,O
880,4,route,Solid-State,O
880,5,an,Solid-State,O
880,6,equimolar,Solid-State,O
880,7,mixture,Solid-State,O
880,8,of,Solid-State,O
880,9,BaF2,Solid-State,O
880,10,and,Solid-State,O
880,11,LiF,Solid-State,O
880,12,",",Solid-State,O
880,13,which,Solid-State,O
880,14,was,Solid-State,O
880,15,initially,Solid-State,O
880,16,mixed,Solid-State,Mixing
880,17,for,Solid-State,O
880,18,10,Solid-State,O
880,19,min,Solid-State,O
880,20,in,Solid-State,O
880,21,a,Solid-State,O
880,22,planetary,Solid-State,O
880,23,mill,Solid-State,O
880,24,at,Solid-State,O
880,25,600,Solid-State,O
880,26,rpm,Solid-State,O
880,27,",",Solid-State,O
880,28,was,Solid-State,O
880,29,heated,Solid-State,Heating
880,30,for,Solid-State,O
880,31,about,Solid-State,O
880,32,two,Solid-State,O
880,33,hours,Solid-State,O
880,34,in,Solid-State,O
880,35,nitrogen,Solid-State,O
880,36,atmosphere,Solid-State,O
880,37,at,Solid-State,O
880,38,620,Solid-State,O
880,39,K,Solid-State,O
880,40,for,Solid-State,O
880,41,drying,Solid-State,O
880,42,purposes,Solid-State,O
880,43,and,Solid-State,O
880,44,then,Solid-State,O
880,45,fired,Solid-State,Heating
880,46,at,Solid-State,O
880,47,1020,Solid-State,O
880,48,K,Solid-State,O
880,49,for,Solid-State,O
880,50,5,Solid-State,O
880,51,h,Solid-State,O
880,52,.,Solid-State,O
757,0,All,Hydrothermal,O
757,1,chemicals,Hydrothermal,O
757,2,were,Hydrothermal,O
757,3,of,Hydrothermal,O
757,4,analytical,Hydrothermal,O
757,5,grade,Hydrothermal,O
757,6,and,Hydrothermal,O
757,7,used,Hydrothermal,O
757,8,without,Hydrothermal,O
757,9,any,Hydrothermal,O
757,10,further,Hydrothermal,O
757,11,purification,Hydrothermal,O
757,12,.,Hydrothermal,O
2221,0,The,Solid-State,O
2221,1,solution,Solid-State,O
2221,2,was,Solid-State,O
2221,3,evaporated,Solid-State,Purification
2221,4,to,Solid-State,O
2221,5,dryness,Solid-State,O
2221,6,at,Solid-State,O
2221,7,350,Solid-State,O
2221,8,°,Solid-State,O
2221,9,C,Solid-State,O
2221,10,",",Solid-State,O
2221,11,and,Solid-State,O
2221,12,the,Solid-State,O
2221,13,dried,Solid-State,Purification
2221,14,powder,Solid-State,O
2221,15,was,Solid-State,O
2221,16,calcined,Solid-State,Heating
2221,17,at,Solid-State,O
2221,18,850,Solid-State,O
2221,19,°,Solid-State,O
2221,20,C,Solid-State,O
2221,21,for,Solid-State,O
2221,22,5,Solid-State,O
2221,23,h,Solid-State,O
2221,24,in,Solid-State,O
2221,25,air,Solid-State,O
2221,26,.,Solid-State,O
2568,0,After,Hydrothermal,O
2568,1,stirring,Hydrothermal,Mixing
2568,2,for,Hydrothermal,O
2568,3,15,Hydrothermal,O
2568,4,min,Hydrothermal,O
2568,5,",",Hydrothermal,O
2568,6,the,Hydrothermal,O
2568,7,mixture,Hydrothermal,O
2568,8,was,Hydrothermal,O
2568,9,then,Hydrothermal,O
2568,10,transferred,Hydrothermal,Non-altering
2568,11,to,Hydrothermal,O
2568,12,a,Hydrothermal,O
2568,13,30,Hydrothermal,O
2568,14,mL,Hydrothermal,O
2568,15,Teflon,Hydrothermal,O
2568,16,-,Hydrothermal,O
2568,17,lined,Hydrothermal,O
2568,18,stainless,Hydrothermal,O
2568,19,autoclave,Hydrothermal,O
2568,20,.,Hydrothermal,O
2718,0,These,Solid-State,O
2718,1,cakes,Solid-State,O
2718,2,were,Solid-State,O
2718,3,pre-sintered,Solid-State,Heating
2718,4,at,Solid-State,O
2718,5,a,Solid-State,O
2718,6,temperature,Solid-State,O
2718,7,of,Solid-State,O
2718,8,800,Solid-State,O
2718,9,°,Solid-State,O
2718,10,C,Solid-State,O
2718,11,for,Solid-State,O
2718,12,2h,Solid-State,O
2718,13,in,Solid-State,O
2718,14,closed,Solid-State,O
2718,15,alumina,Solid-State,O
2718,16,crucibles,Solid-State,O
2718,17,.,Solid-State,O
2806,0,The,Solid-State,O
2806,1,precursor,Solid-State,O
2806,2,oxide,Solid-State,O
2806,3,Sr2TiO4,Solid-State,O
2806,4,was,Solid-State,O
2806,5,synthesized,Solid-State,Starting
2806,6,by,Solid-State,O
2806,7,a,Solid-State,O
2806,8,solid,Solid-State,O
2806,9,-,Solid-State,O
2806,10,state,Solid-State,O
2806,11,reaction,Solid-State,O
2806,12,of,Solid-State,O
2806,13,high,Solid-State,O
2806,14,purity,Solid-State,O
2806,15,SrCO3,Solid-State,O
2806,16,(,Solid-State,O
2806,17,≥,Solid-State,O
2806,18,98,Solid-State,O
2806,19,%,Solid-State,O
2806,20,",",Solid-State,O
2806,21,Sigma-Aldrich,Solid-State,O
2806,22,",",Solid-State,O
2806,23,Germany,Solid-State,O
2806,24,),Solid-State,O
2806,25,and,Solid-State,O
2806,26,TiO2,Solid-State,O
2806,27,(,Solid-State,O
2806,28,nanopowder,Solid-State,O
2806,29,",",Solid-State,O
2806,30,≥,Solid-State,O
2806,31,99.7,Solid-State,O
2806,32,%,Solid-State,O
2806,33,",",Solid-State,O
2806,34,anatase,Solid-State,O
2806,35,",",Solid-State,O
2806,36,Sigma-Aldrich,Solid-State,O
2806,37,",",Solid-State,O
2806,38,Germany,Solid-State,O
2806,39,),Solid-State,O
2806,40,.,Solid-State,O
1976,0,The,Precipitation,O
1976,1,complete,Precipitation,O
1976,2,removal,Precipitation,O
1976,3,of,Precipitation,O
1976,4,excess,Precipitation,O
1976,5,Pt(NH3)4Cl2,Precipitation,O
1976,6,from,Precipitation,O
1976,7,the,Precipitation,O
1976,8,support,Precipitation,O
1976,9,was,Precipitation,O
1976,10,proven,Precipitation,O
1976,11,by,Precipitation,O
1976,12,the,Precipitation,O
1976,13,absence,Precipitation,O
1976,14,of,Precipitation,O
1976,15,chloride,Precipitation,O
1976,16,ions,Precipitation,O
1976,17,in,Precipitation,O
1976,18,the,Precipitation,O
1976,19,washing,Precipitation,O
1976,20,water,Precipitation,O
1976,21,by,Precipitation,O
1976,22,addition,Precipitation,Mixing
1976,23,of,Precipitation,O
1976,24,AgNO3,Precipitation,O
1976,25,-,Precipitation,O
1976,26,solution,Precipitation,O
1976,27,.,Precipitation,O
1734,0,The,Precipitation,O
1734,1,dicarboxylic,Precipitation,O
1734,2,acid,Precipitation,O
1734,3,(,Precipitation,O
1734,4,28.8,Precipitation,O
1734,5,g,Precipitation,O
1734,6,",",Precipitation,O
1734,7,0.12,Precipitation,O
1734,8,mol,Precipitation,O
1734,9,),Precipitation,O
1734,10,was,Precipitation,O
1734,11,dissolved,Precipitation,Mixing
1734,12,in,Precipitation,O
1734,13,thionyl,Precipitation,O
1734,14,chloride,Precipitation,O
1734,15,(,Precipitation,O
1734,16,100,Precipitation,O
1734,17,mL,Precipitation,O
1734,18,),Precipitation,O
1734,19,and,Precipitation,O
1734,20,heated,Precipitation,Heating
1734,21,to,Precipitation,Heating
1734,22,reflux,Precipitation,Heating
1734,23,for,Precipitation,O
1734,24,4,Precipitation,O
1734,25,h,Precipitation,O
1734,26,.,Precipitation,O
2750,0,Polycrystalline,Solid-State,O
2750,1,MAl2O4,Solid-State,O
2750,2,:,Solid-State,O
2750,3,Eu,Solid-State,O
2750,4,",",Solid-State,O
2750,5,Dy,Solid-State,O
2750,6,(,Solid-State,O
2750,7,M,Solid-State,O
2750,8,:,Solid-State,O
2750,9,Ca,Solid-State,O
2750,10,",",Solid-State,O
2750,11,Sr,Solid-State,O
2750,12,",",Solid-State,O
2750,13,Ba,Solid-State,O
2750,14,),Solid-State,O
2750,15,phosphor,Solid-State,O
2750,16,powders,Solid-State,O
2750,17,were,Solid-State,O
2750,18,prepared,Solid-State,Starting
2750,19,by,Solid-State,O
2750,20,solution,Solid-State,O
2750,21,combustion,Solid-State,O
2750,22,between,Solid-State,O
2750,23,calcium,Solid-State,O
2750,24,nitrate,Solid-State,O
2750,25,(,Solid-State,O
2750,26,Ca(NO3)3·4H2O,Solid-State,O
2750,27,",",Solid-State,O
2750,28,barium,Solid-State,O
2750,29,nitrate,Solid-State,O
2750,30,(,Solid-State,O
2750,31,Ba(NO3)3·4H2O,Solid-State,O
2750,32,),Solid-State,O
2750,33,",",Solid-State,O
2750,34,strontium,Solid-State,O
2750,35,nitrate,Solid-State,O
2750,36,(,Solid-State,O
2750,37,Sr(NO3)3·4H2O,Solid-State,O
2750,38,),Solid-State,O
2750,39,",",Solid-State,O
2750,40,aluminum,Solid-State,O
2750,41,nitrate,Solid-State,O
2750,42,(,Solid-State,O
2750,43,Al(NO3)3·9H2O,Solid-State,O
2750,44,),Solid-State,O
2750,45,",",Solid-State,O
2750,46,urea,Solid-State,O
2750,47,(,Solid-State,O
2750,48,CO(NH2)2,Solid-State,O
2750,49,),Solid-State,O
2750,50,and,Solid-State,O
2750,51,rare,Solid-State,O
2750,52,earth,Solid-State,O
2750,53,nitrates,Solid-State,O
2750,54,.,Solid-State,O
578,0,Iron,Sol-Gel,O
578,1,(,Sol-Gel,O
578,2,III,Sol-Gel,O
578,3,),Sol-Gel,O
578,4,citrate,Sol-Gel,O
578,5,solution,Sol-Gel,O
578,6,was,Sol-Gel,O
578,7,prepared,Sol-Gel,Starting
578,8,in,Sol-Gel,O
578,9,distilled,Sol-Gel,O
578,10,water,Sol-Gel,O
578,11,by,Sol-Gel,O
578,12,heating,Sol-Gel,Heating
578,13,at,Sol-Gel,O
578,14,40,Sol-Gel,O
578,15,°,Sol-Gel,O
578,16,C,Sol-Gel,O
578,17,under,Sol-Gel,O
578,18,continuous,Sol-Gel,O
578,19,stirring,Sol-Gel,Mixing
578,20,.,Sol-Gel,O
703,0,Then,Hydrothermal,O
703,1,",",Hydrothermal,O
703,2,the,Hydrothermal,O
703,3,solution,Hydrothermal,O
703,4,was,Hydrothermal,O
703,5,transferred,Hydrothermal,Non-altering
703,6,into,Hydrothermal,O
703,7,a,Hydrothermal,O
703,8,100,Hydrothermal,O
703,9,mL,Hydrothermal,O
703,10,of,Hydrothermal,O
703,11,Teflon,Hydrothermal,O
703,12,lined,Hydrothermal,O
703,13,steel,Hydrothermal,O
703,14,autoclave,Hydrothermal,O
703,15,under,Hydrothermal,O
703,16,successive,Hydrothermal,O
703,17,stirring,Hydrothermal,Mixing
703,18,at,Hydrothermal,O
703,19,180,Hydrothermal,O
703,20,°,Hydrothermal,O
703,21,C,Hydrothermal,O
703,22,for,Hydrothermal,O
703,23,24,Hydrothermal,O
703,24,h,Hydrothermal,O
703,25,.,Hydrothermal,O
2671,0,As,Hydrothermal,O
2671,1,the,Hydrothermal,O
2671,2,autoclave,Hydrothermal,O
2671,3,was,Hydrothermal,O
2671,4,cooled,Hydrothermal,Cooling
2671,5,to,Hydrothermal,O
2671,6,room,Hydrothermal,O
2671,7,temperature,Hydrothermal,O
2671,8,naturally,Hydrothermal,O
2671,9,",",Hydrothermal,O
2671,10,the,Hydrothermal,O
2671,11,precipitate,Hydrothermal,O
2671,12,was,Hydrothermal,O
2671,13,filtered,Hydrothermal,Purification
2671,14,and,Hydrothermal,O
2671,15,washed,Hydrothermal,Purification
2671,16,with,Hydrothermal,O
2671,17,alcohol,Hydrothermal,O
2671,18,and,Hydrothermal,O
2671,19,deionized,Hydrothermal,O
2671,20,water,Hydrothermal,O
2671,21,several,Hydrothermal,O
2671,22,times,Hydrothermal,O
2671,23,.,Hydrothermal,O
1926,0,All,Hydrothermal,O
1926,1,materials,Hydrothermal,O
1926,2,were,Hydrothermal,O
1926,3,stored,Hydrothermal,Reaction
1926,4,at,Hydrothermal,O
1926,5,120,Hydrothermal,O
1926,6,°,Hydrothermal,O
1926,7,C,Hydrothermal,O
1926,8,for,Hydrothermal,O
1926,9,12,Hydrothermal,O
1926,10,hours,Hydrothermal,O
1926,11,prior,Hydrothermal,O
1926,12,to,Hydrothermal,O
1926,13,use,Hydrothermal,O
1926,14,.,Hydrothermal,O
1737,0,0.8,Hydrothermal,O
1737,1,g,Hydrothermal,O
1737,2,L-cysteine,Hydrothermal,O
1737,3,was,Hydrothermal,O
1737,4,",",Hydrothermal,O
1737,5,then,Hydrothermal,O
1737,6,",",Hydrothermal,O
1737,7,dissolved,Hydrothermal,Mixing
1737,8,in,Hydrothermal,O
1737,9,40,Hydrothermal,O
1737,10,mL,Hydrothermal,O
1737,11,ultrapure,Hydrothermal,O
1737,12,water,Hydrothermal,O
1737,13,and,Hydrothermal,O
1737,14,mixed,Hydrothermal,Mixing
1737,15,with,Hydrothermal,O
1737,16,the,Hydrothermal,O
1737,17,as-prepared,Hydrothermal,O
1737,18,NaMoO4,Hydrothermal,O
1737,19,solution,Hydrothermal,O
1737,20,.,Hydrothermal,O
1606,0,The,Solid-State,O
1606,1,pulverized,Solid-State,Mixing
1606,2,powder,Solid-State,O
1606,3,was,Solid-State,O
1606,4,granulated,Solid-State,Purification
1606,5,through,Solid-State,O
1606,6,sieves,Solid-State,O
1606,7,of,Solid-State,O
1606,8,85-120,Solid-State,O
1606,9,mesh,Solid-State,O
1606,10,(,Solid-State,O
1606,11,BSS,Solid-State,O
1606,12,),Solid-State,O
1606,13,and,Solid-State,O
1606,14,compressed,Solid-State,Shaping
1606,15,to,Solid-State,O
1606,16,form,Solid-State,O
1606,17,pellets,Solid-State,O
1606,18,of,Solid-State,O
1606,19,thickness,Solid-State,O
1606,20,1-1.2,Solid-State,O
1606,21,mm,Solid-State,O
1606,22,.,Solid-State,O
469,0,The,Precipitation,O
469,1,resulting,Precipitation,O
469,2,white,Precipitation,O
469,3,solid,Precipitation,O
469,4,was,Precipitation,O
469,5,filtered,Precipitation,Purification
469,6,",",Precipitation,O
469,7,washed,Precipitation,Purification
469,8,with,Precipitation,O
469,9,ice,Precipitation,O
469,10,-,Precipitation,O
469,11,cold,Precipitation,O
469,12,water,Precipitation,O
469,13,(,Precipitation,O
469,14,60,Precipitation,O
469,15,mL,Precipitation,O
469,16,),Precipitation,O
469,17,and,Precipitation,O
469,18,air,Precipitation,Purification
469,19,-,Precipitation,Purification
469,20,dried,Precipitation,Purification
469,21,to,Precipitation,O
469,22,give,Precipitation,O
469,23,"5-bromopyridine-2,5-dicarboxylic",Precipitation,O
469,24,acid,Precipitation,O
469,25,(,Precipitation,O
469,26,29.8,Precipitation,O
469,27,g,Precipitation,O
469,28,",",Precipitation,O
469,29,60,Precipitation,O
469,30,%,Precipitation,O
469,31,),Precipitation,O
469,32,;,Precipitation,O
469,33,(,Precipitation,O
469,34,1H,Precipitation,O
469,35,-,Precipitation,O
469,36,NMR,Precipitation,O
469,37,(,Precipitation,O
469,38,250,Precipitation,O
469,39,MHz,Precipitation,O
469,40,",",Precipitation,O
469,41,d6-DMSO,Precipitation,O
469,42,),Precipitation,O
469,43,δ,Precipitation,O
469,44,8.18,Precipitation,O
469,45,(,Precipitation,O
469,46,1,Precipitation,O
469,47,H,Precipitation,O
469,48,",",Precipitation,O
469,49,d,Precipitation,O
469,50,",",Precipitation,O
469,51,J,Precipitation,O
469,52,=,Precipitation,O
469,53,8.4,Precipitation,O
469,54,Hz,Precipitation,O
469,55,),Precipitation,O
469,56,",",Precipitation,O
469,57,7.82,Precipitation,O
469,58,(,Precipitation,O
469,59,1H,Precipitation,O
469,60,",",Precipitation,O
469,61,d,Precipitation,O
469,62,",",Precipitation,O
469,63,J,Precipitation,O
469,64,=,Precipitation,O
469,65,8.4,Precipitation,O
469,66,Hz,Precipitation,O
469,67,),Precipitation,O
469,68,),Precipitation,O
469,69,.,Precipitation,O
702,0,The,Sol-Gel,O
702,1,LiCo1,Sol-Gel,O
702,2,-,Sol-Gel,O
702,3,yAlyO2,Sol-Gel,O
702,4,and,Sol-Gel,O
702,5,LiNi0.5-yAlyCo0.5O2,Sol-Gel,O
702,6,(,Sol-Gel,O
702,7,0,Sol-Gel,O
702,8,≤,Sol-Gel,O
702,9,y,Sol-Gel,O
702,10,≤,Sol-Gel,O
702,11,0.3,Sol-Gel,O
702,12,),Sol-Gel,O
702,13,samples,Sol-Gel,O
702,14,were,Sol-Gel,O
702,15,prepared,Sol-Gel,Starting
702,16,by,Sol-Gel,O
702,17,a,Sol-Gel,O
702,18,sol,Sol-Gel,O
702,19,-,Sol-Gel,O
702,20,gel,Sol-Gel,O
702,21,method,Sol-Gel,O
702,22,using,Sol-Gel,O
702,23,succinic,Sol-Gel,O
702,24,acid,Sol-Gel,O
702,25,(,Sol-Gel,O
702,26,C4H6O4,Sol-Gel,O
702,27,),Sol-Gel,O
702,28,as,Sol-Gel,O
702,29,chelating,Sol-Gel,O
702,30,agent,Sol-Gel,O
702,31,.,Sol-Gel,O
1125,0,The,Precipitation,O
1125,1,hydroxide,Precipitation,O
1125,2,precursor,Precipitation,O
1125,3,of,Precipitation,O
1125,4,MgAl2O4,Precipitation,O
1125,5,was,Precipitation,O
1125,6,synthesized,Precipitation,Starting
1125,7,via,Precipitation,O
1125,8,the,Precipitation,O
1125,9,coprecipitation,Precipitation,O
1125,10,method,Precipitation,O
1125,11,.,Precipitation,O
2756,0,Then,Precipitation,O
2756,1,ethanol,Precipitation,O
2756,2,was,Precipitation,O
2756,3,removed,Precipitation,Purification
2756,4,under,Precipitation,O
2756,5,vacuum,Precipitation,O
2756,6,and,Precipitation,O
2756,7,the,Precipitation,O
2756,8,product,Precipitation,O
2756,9,was,Precipitation,O
2756,10,obtained,Precipitation,O
2756,11,.,Precipitation,O
1630,0,First,Hydrothermal,O
1630,1,",",Hydrothermal,O
1630,2,0.475,Hydrothermal,O
1630,3,g,Hydrothermal,O
1630,4,(,Hydrothermal,O
1630,5,2,Hydrothermal,O
1630,6,mmol,Hydrothermal,O
1630,7,),Hydrothermal,O
1630,8,of,Hydrothermal,O
1630,9,NiCl2·6H2O,Hydrothermal,O
1630,10,and,Hydrothermal,O
1630,11,0.951,Hydrothermal,O
1630,12,g,Hydrothermal,O
1630,13,(,Hydrothermal,O
1630,14,4,Hydrothermal,O
1630,15,mmol,Hydrothermal,O
1630,16,),Hydrothermal,O
1630,17,of,Hydrothermal,O
1630,18,CoCl2·6H2O,Hydrothermal,O
1630,19,were,Hydrothermal,O
1630,20,dissolved,Hydrothermal,Mixing
1630,21,in,Hydrothermal,O
1630,22,a,Hydrothermal,O
1630,23,mixed,Hydrothermal,O
1630,24,solution,Hydrothermal,O
1630,25,of,Hydrothermal,O
1630,26,35,Hydrothermal,O
1630,27,mL,Hydrothermal,O
1630,28,of,Hydrothermal,O
1630,29,H2O,Hydrothermal,O
1630,30,and,Hydrothermal,O
1630,31,40,Hydrothermal,O
1630,32,mL,Hydrothermal,O
1630,33,of,Hydrothermal,O
1630,34,ethanol,Hydrothermal,O
1630,35,at,Hydrothermal,O
1630,36,room,Hydrothermal,O
1630,37,temperature,Hydrothermal,O
1630,38,to,Hydrothermal,O
1630,39,form,Hydrothermal,O
1630,40,a,Hydrothermal,O
1630,41,clear,Hydrothermal,O
1630,42,pink,Hydrothermal,O
1630,43,solution,Hydrothermal,O
1630,44,.,Hydrothermal,O
2096,0,Prior,Solid-State,O
2096,1,to,Solid-State,O
2096,2,weighing,Solid-State,O
2096,3,",",Solid-State,O
2096,4,niobium,Solid-State,O
2096,5,and,Solid-State,O
2096,6,rare,Solid-State,O
2096,7,-,Solid-State,O
2096,8,earth,Solid-State,O
2096,9,oxides,Solid-State,O
2096,10,were,Solid-State,O
2096,11,calcined,Solid-State,Heating
2096,12,in,Solid-State,O
2096,13,air,Solid-State,O
2096,14,to,Solid-State,O
2096,15,remove,Solid-State,O
2096,16,the,Solid-State,O
2096,17,adsorbates,Solid-State,O
2096,18,.,Solid-State,O
1211,0,The,Solid-State,O
1211,1,milled,Solid-State,Mixing
1211,2,slurry,Solid-State,O
1211,3,was,Solid-State,O
1211,4,dried,Solid-State,Purification
1211,5,(,Solid-State,O
1211,6,while,Solid-State,O
1211,7,constantly,Solid-State,O
1211,8,being,Solid-State,O
1211,9,stirred,Solid-State,Mixing
1211,10,to,Solid-State,O
1211,11,avoid,Solid-State,O
1211,12,segregation,Solid-State,O
1211,13,),Solid-State,O
1211,14,and,Solid-State,O
1211,15,later,Solid-State,O
1211,16,calcined,Solid-State,Heating
1211,17,at,Solid-State,O
1211,18,1250,Solid-State,O
1211,19,°,Solid-State,O
1211,20,C,Solid-State,O
1211,21,for,Solid-State,O
1211,22,2h,Solid-State,O
1211,23,in,Solid-State,O
1211,24,a,Solid-State,O
1211,25,partially,Solid-State,O
1211,26,sealed,Solid-State,O
1211,27,zirconia,Solid-State,O
1211,28,crucible,Solid-State,O
1211,29,in,Solid-State,O
1211,30,air,Solid-State,O
1211,31,.,Solid-State,O
115,0,After,Precipitation,O
115,1,continuously,Precipitation,O
115,2,stirring,Precipitation,Mixing
115,3,for,Precipitation,O
115,4,1,Precipitation,O
115,5,h,Precipitation,O
115,6,",",Precipitation,O
115,7,the,Precipitation,O
115,8,black,Precipitation,O
115,9,-,Precipitation,O
115,10,brown,Precipitation,O
115,11,product,Precipitation,O
115,12,was,Precipitation,O
115,13,separated,Precipitation,Purification
115,14,by,Precipitation,O
115,15,a,Precipitation,O
115,16,magnet,Precipitation,O
115,17,and,Precipitation,O
115,18,washed,Precipitation,Purification
115,19,with,Precipitation,O
115,20,deionized,Precipitation,O
115,21,water,Precipitation,O
115,22,several,Precipitation,O
115,23,times,Precipitation,O
115,24,to,Precipitation,O
115,25,obtain,Precipitation,O
115,26,a,Precipitation,O
115,27,series,Precipitation,O
115,28,of,Precipitation,O
115,29,catalysts,Precipitation,O
115,30,with,Precipitation,O
115,31,different,Precipitation,O
115,32,Na,Precipitation,O
115,33,/,Precipitation,O
115,34,Fe,Precipitation,O
115,35,weight,Precipitation,O
115,36,ratios,Precipitation,O
115,37,of,Precipitation,O
115,38,x,Precipitation,O
115,39,/,Precipitation,O
115,40,100,Precipitation,O
115,41,.,Precipitation,O
695,0,Pure,Hydrothermal,O
695,1,TiO2,Hydrothermal,O
695,2,powders,Hydrothermal,O
695,3,(,Hydrothermal,O
695,4,10,Hydrothermal,O
695,5,g,Hydrothermal,O
695,6,Degussa,Hydrothermal,O
695,7,P25,Hydrothermal,O
695,8,),Hydrothermal,O
695,9,were,Hydrothermal,O
695,10,dispersed,Hydrothermal,Mixing
695,11,in,Hydrothermal,O
695,12,350,Hydrothermal,O
695,13,ml,Hydrothermal,O
695,14,NaOH,Hydrothermal,O
695,15,(,Hydrothermal,O
695,16,10,Hydrothermal,O
695,17,N,Hydrothermal,O
695,18,),Hydrothermal,O
695,19,solution,Hydrothermal,O
695,20,and,Hydrothermal,O
695,21,then,Hydrothermal,O
695,22,transferred,Hydrothermal,Non-altering
695,23,into,Hydrothermal,O
695,24,a,Hydrothermal,O
695,25,Teflon,Hydrothermal,O
695,26,lined,Hydrothermal,O
695,27,stainless,Hydrothermal,O
695,28,steel,Hydrothermal,O
695,29,autoclave,Hydrothermal,O
695,30,.,Hydrothermal,O
2102,0,The,Hydrothermal,O
2102,1,as-obtained,Hydrothermal,O
2102,2,powders,Hydrothermal,O
2102,3,were,Hydrothermal,O
2102,4,then,Hydrothermal,O
2102,5,placed,Hydrothermal,Non-altering
2102,6,in,Hydrothermal,O
2102,7,a,Hydrothermal,O
2102,8,tube,Hydrothermal,O
2102,9,furnace,Hydrothermal,O
2102,10,and,Hydrothermal,O
2102,11,annealed,Hydrothermal,Heating
2102,12,at,Hydrothermal,O
2102,13,800,Hydrothermal,O
2102,14,°,Hydrothermal,O
2102,15,C,Hydrothermal,O
2102,16,for,Hydrothermal,O
2102,17,4,Hydrothermal,O
2102,18,h,Hydrothermal,O
2102,19,under,Hydrothermal,O
2102,20,argon,Hydrothermal,O
2102,21,atmosphere,Hydrothermal,O
2102,22,at,Hydrothermal,O
2102,23,a,Hydrothermal,O
2102,24,heating,Hydrothermal,O
2102,25,rate,Hydrothermal,O
2102,26,of,Hydrothermal,O
2102,27,4,Hydrothermal,O
2102,28,°,Hydrothermal,O
2102,29,C,Hydrothermal,O
2102,30,min−1,Hydrothermal,O
2102,31,.,Hydrothermal,O
3027,0,The,Precipitation,O
3027,1,obtained,Precipitation,O
3027,2,Fe3O4,Precipitation,O
3027,3,nanoparticles,Precipitation,O
3027,4,were,Precipitation,O
3027,5,collected,Precipitation,Purification
3027,6,with,Precipitation,O
3027,7,the,Precipitation,O
3027,8,help,Precipitation,O
3027,9,of,Precipitation,O
3027,10,an,Precipitation,O
3027,11,external,Precipitation,O
3027,12,magnet,Precipitation,O
3027,13,and,Precipitation,O
3027,14,dried,Precipitation,Purification
3027,15,at,Precipitation,O
3027,16,60,Precipitation,O
3027,17,°,Precipitation,O
3027,18,C,Precipitation,O
3027,19,for,Precipitation,O
3027,20,2,Precipitation,O
3027,21,h,Precipitation,O
3027,22,under,Precipitation,O
3027,23,vacuum,Precipitation,O
3027,24,and,Precipitation,O
3027,25,subjected,Precipitation,O
3027,26,to,Precipitation,O
3027,27,thermal,Precipitation,Heating
3027,28,treatment,Precipitation,Heating
3027,29,at,Precipitation,O
3027,30,150,Precipitation,O
3027,31,°,Precipitation,O
3027,32,C,Precipitation,O
3027,33,for,Precipitation,O
3027,34,2,Precipitation,O
3027,35,h,Precipitation,O
3027,36,in,Precipitation,O
3027,37,air,Precipitation,O
3027,38,which,Precipitation,O
3027,39,resulted,Precipitation,O
3027,40,in,Precipitation,O
3027,41,the,Precipitation,O
3027,42,formation,Precipitation,O
3027,43,of,Precipitation,O
3027,44,MRIONC,Precipitation,O
3027,45,.,Precipitation,O
1593,0,The,Solid-State,O
1593,1,surface,Solid-State,O
1593,2,of,Solid-State,O
1593,3,the,Solid-State,O
1593,4,membranes,Solid-State,O
1593,5,was,Solid-State,O
1593,6,polished,Solid-State,Shaping
1593,7,with,Solid-State,O
1593,8,an,Solid-State,O
1593,9,emery,Solid-State,O
1593,10,paper,Solid-State,O
1593,11,(,Solid-State,O
1593,12,80,Solid-State,O
1593,13,),Solid-State,O
1593,14,to,Solid-State,O
1593,15,adjust,Solid-State,O
1593,16,their,Solid-State,O
1593,17,thickness,Solid-State,O
1593,18,to,Solid-State,O
1593,19,0.4,Solid-State,O
1593,20,–,Solid-State,O
1593,21,2.0,Solid-State,O
1593,22,mm,Solid-State,O
1593,23,.,Solid-State,O
1907,0,Then,Precipitation,O
1907,1,",",Precipitation,O
1907,2,2,Precipitation,O
1907,3,M,Precipitation,O
1907,4,of,Precipitation,O
1907,5,NaOH,Precipitation,O
1907,6,aqueous,Precipitation,O
1907,7,solution,Precipitation,O
1907,8,was,Precipitation,O
1907,9,added,Precipitation,Mixing
1907,10,to,Precipitation,O
1907,11,the,Precipitation,O
1907,12,above,Precipitation,O
1907,13,Mg,Precipitation,O
1907,14,–,Precipitation,O
